image_path,class_name,calories,protein,carbs,fats,portion_gram
Banh_khot/188.jpg,Banh_khot,413.7,15.42,38.4,24.5,206.52
Banh_khot/190.jpg,Banh_khot,450.52,14.67,36.26,18.03,211.22
Banh_khot/191.jpg,Banh_khot,393.3,12.7,36.16,20.6,182.56
Banh_khot/192.jpg,Banh_khot,479.36,15.8,44.51,19.0,202.27
Banh_khot/194.jpg,Banh_khot,392.9,16.69,42.72,19.54,208.13
Banh_khot/195.jpg,Banh_khot,308.52,13.45,37.94,18.65,251.66
Banh_khot/198.jpg,Banh_khot,477.73,15.42,40.83,18.83,202.92
Banh_khot/199.jpg,Banh_khot,418.4,13.4,35.81,18.36,223.12
Banh_khot/1.jpg,Banh_khot,504.19,13.13,41.62,20.15,195.83
Banh_khot/200.jpg,Banh_khot,466.67,15.15,39.05,18.38,215.86
Banh_khot/201.jpg,Banh_khot,330.79,14.86,43.82,18.13,194.21
Banh_khot/203.jpg,Banh_khot,370.78,12.84,44.01,17.94,227.34
Banh_khot/204.jpg,Banh_khot,381.63,17.62,44.42,21.35,218.76
Banh_khot/205.jpg,Banh_khot,420.95,16.47,40.6,18.2,232.0
Banh_khot/206.jpg,Banh_khot,371.03,11.23,40.31,16.01,197.06
Banh_khot/207.jpg,Banh_khot,408.95,13.77,38.3,16.88,206.14
Banh_khot/208.jpg,Banh_khot,371.59,14.33,39.22,17.84,157.55
Banh_khot/209.jpg,Banh_khot,396.37,16.14,30.95,20.44,225.85
Banh_khot/210.jpg,Banh_khot,379.84,12.87,45.0,20.73,229.48
Banh_khot/211.jpg,Banh_khot,406.24,15.95,42.11,21.23,171.46
Banh_khot/212.jpg,Banh_khot,368.09,14.18,40.79,25.36,207.1
Banh_khot/213.jpg,Banh_khot,404.71,15.16,38.64,18.92,220.51
Banh_khot/214.jpg,Banh_khot,455.03,14.96,38.24,18.66,211.56
Banh_khot/216.jpg,Banh_khot,312.94,12.46,38.36,23.85,196.97
Banh_khot/217.jpg,Banh_khot,410.27,14.17,32.0,18.65,223.38
Banh_khot/218.jpg,Banh_khot,366.27,16.06,34.17,22.24,230.36
Banh_khot/219.jpg,Banh_khot,409.45,13.47,38.99,23.89,212.99
Banh_khot/21.jpg,Banh_khot,449.6,16.19,39.79,19.4,184.41
Banh_khot/220.jpg,Banh_khot,345.17,14.49,35.95,20.81,198.86
Banh_khot/221.jpg,Banh_khot,454.37,15.33,41.2,19.91,202.82
Banh_khot/222.jpg,Banh_khot,404.1,16.07,36.15,16.3,182.45
Banh_khot/224.jpg,Banh_khot,426.01,15.02,44.96,22.78,160.13
Banh_khot/225.jpg,Banh_khot,423.11,16.0,43.76,21.97,235.09
Banh_khot/226.jpg,Banh_khot,410.51,11.87,34.16,20.27,220.16
Banh_khot/227.jpg,Banh_khot,478.78,12.99,35.15,19.57,170.73
Banh_khot/22.jpg,Banh_khot,397.32,15.73,39.63,20.37,213.01
Banh_khot/230.jpg,Banh_khot,438.23,16.82,40.75,22.36,169.57
Banh_khot/232.jpg,Banh_khot,397.55,14.84,43.22,21.49,192.2
Banh_khot/234.jpg,Banh_khot,417.63,16.05,37.02,21.08,189.11
Banh_khot/235.jpg,Banh_khot,377.09,16.9,41.8,19.65,189.46
Banh_khot/237.jpg,Banh_khot,401.03,14.58,40.23,19.4,180.38
Banh_khot/239.jpg,Banh_khot,441.94,15.63,38.21,17.49,188.44
Banh_khot/23.jpg,Banh_khot,405.4,15.69,39.05,19.83,201.12
Banh_khot/240.jpg,Banh_khot,407.25,13.92,32.94,22.71,194.92
Banh_khot/241.jpg,Banh_khot,384.28,15.16,40.48,19.88,178.14
Banh_khot/242.jpg,Banh_khot,359.65,17.56,41.98,18.64,210.88
Banh_khot/244.jpg,Banh_khot,418.32,12.97,44.41,17.46,195.84
Banh_khot/246.jpg,Banh_khot,367.34,16.12,40.03,19.96,179.6
Banh_khot/248.jpg,Banh_khot,338.72,15.0,38.58,23.17,193.87
Banh_khot/249.jpg,Banh_khot,378.33,12.25,39.14,20.11,170.47
Banh_khot/24.jpg,Banh_khot,366.19,15.59,35.24,21.62,196.78
Banh_khot/250.jpg,Banh_khot,380.61,14.42,34.04,20.43,173.94
Banh_khot/251.jpg,Banh_khot,411.69,15.53,34.51,24.03,203.35
Banh_khot/252.jpg,Banh_khot,415.39,16.42,51.52,18.34,210.44
Banh_khot/253.jpg,Banh_khot,393.16,17.08,42.22,19.04,217.7
Banh_khot/257.jpg,Banh_khot,443.47,13.82,32.4,21.28,184.11
Banh_khot/258.jpg,Banh_khot,416.01,17.76,36.61,23.19,244.63
Banh_khot/259.jpg,Banh_khot,402.03,13.53,36.81,19.25,186.17
Banh_khot/25.jpg,Banh_khot,382.39,15.01,31.95,17.52,191.08
Banh_khot/260.jpg,Banh_khot,387.69,14.74,37.7,19.99,196.91
Banh_khot/262.jpg,Banh_khot,388.34,13.49,36.46,18.27,211.85
Banh_khot/263.jpg,Banh_khot,427.03,12.96,33.65,24.19,224.11
Banh_khot/264.jpg,Banh_khot,412.19,16.37,45.01,21.41,179.37
Banh_khot/266.jpg,Banh_khot,398.71,13.94,45.32,18.88,216.43
Banh_khot/267.jpg,Banh_khot,389.2,14.7,49.71,20.25,203.47
Banh_khot/268.jpg,Banh_khot,358.31,12.88,41.24,20.03,217.21
Banh_khot/26.jpg,Banh_khot,335.65,14.39,49.38,17.8,212.38
Banh_khot/271.jpg,Banh_khot,369.36,14.15,34.14,18.16,215.82
Banh_khot/272.jpg,Banh_khot,360.77,11.79,41.02,21.53,161.91
Banh_khot/273.jpg,Banh_khot,453.95,14.44,44.2,20.03,181.57
Banh_khot/274.jpg,Banh_khot,403.18,15.03,38.59,18.88,169.69
Banh_khot/276.jpg,Banh_khot,437.71,13.35,34.64,15.66,220.57
Banh_khot/277.jpg,Banh_khot,389.98,15.35,33.27,20.95,185.8
Banh_khot/278.jpg,Banh_khot,397.74,13.59,42.87,19.95,222.51
Banh_khot/279.jpg,Banh_khot,380.41,15.04,35.63,23.84,181.14
Banh_khot/27.jpg,Banh_khot,469.71,14.87,40.87,19.96,175.79
Banh_khot/280.jpg,Banh_khot,379.29,15.73,41.89,18.66,162.97
Banh_khot/281.jpg,Banh_khot,270.87,14.54,43.43,19.15,168.24
Banh_khot/282.jpg,Banh_khot,406.56,16.6,47.12,18.94,181.16
Banh_khot/283.jpg,Banh_khot,419.58,13.41,40.81,19.47,215.63
Banh_khot/284.jpg,Banh_khot,455.93,12.38,45.72,20.49,212.01
Banh_khot/285.jpg,Banh_khot,479.09,13.16,37.79,21.7,227.34
Banh_khot/286.jpg,Banh_khot,403.69,15.04,40.26,19.82,198.21
Banh_khot/288.jpg,Banh_khot,480.56,14.47,44.76,18.27,202.37
Banh_khot/289.jpg,Banh_khot,381.39,16.76,34.52,22.53,168.77
Banh_khot/28.jpg,Banh_khot,412.26,15.56,40.13,21.82,227.05
Banh_khot/290.jpg,Banh_khot,443.9,16.68,39.77,17.79,192.47
Banh_khot/291.jpg,Banh_khot,360.86,13.45,44.53,21.76,201.01
Banh_khot/294.jpg,Banh_khot,397.57,14.78,37.33,18.55,175.23
Banh_khot/296.jpg,Banh_khot,389.84,17.6,42.96,20.18,184.95
Banh_khot/297.jpg,Banh_khot,388.19,12.46,44.12,18.25,235.32
Banh_khot/299.jpg,Banh_khot,405.93,17.88,37.55,23.84,190.37
Banh_khot/29.jpg,Banh_khot,411.05,16.28,45.59,17.7,200.76
Banh_khot/300.jpg,Banh_khot,404.14,14.81,43.58,20.4,205.83
Banh_khot/301.jpg,Banh_khot,369.52,15.51,39.04,21.92,236.52
Banh_khot/303.jpg,Banh_khot,383.12,16.0,43.69,17.81,208.28
Banh_khot/304.jpg,Banh_khot,333.41,12.36,49.65,19.21,209.11
Banh_khot/306.jpg,Banh_khot,350.26,13.02,39.05,22.69,228.5
Banh_khot/307.jpg,Banh_khot,378.28,13.24,36.43,22.01,226.4
Banh_khot/308.jpg,Banh_khot,370.92,14.04,42.52,21.02,164.23
Banh_khot/30.jpg,Banh_khot,402.39,16.92,51.05,17.05,214.93
Banh_khot/310.jpg,Banh_khot,394.16,13.87,39.13,18.27,203.92
Banh_khot/311.jpg,Banh_khot,381.76,14.21,41.2,22.73,218.26
Banh_khot/312.jpg,Banh_khot,383.43,16.44,38.38,19.37,203.57
Banh_khot/314.jpg,Banh_khot,413.76,13.47,31.87,19.5,192.98
Banh_khot/317.jpg,Banh_khot,426.28,16.16,36.13,17.46,237.3
Banh_khot/318.jpg,Banh_khot,439.4,15.1,43.09,19.98,184.34
Banh_khot/322.jpg,Banh_khot,394.88,13.66,42.71,16.71,222.02
Banh_khot/323.jpg,Banh_khot,428.8,13.59,38.3,21.25,179.44
Banh_khot/324.jpg,Banh_khot,453.63,14.54,40.18,20.96,197.61
Banh_khot/325.jpg,Banh_khot,440.09,15.84,34.27,21.33,248.42
Banh_khot/326.jpg,Banh_khot,392.02,16.54,36.58,21.77,180.18
Banh_khot/327.jpg,Banh_khot,365.35,15.3,46.34,21.27,183.36
Banh_khot/328.jpg,Banh_khot,408.28,16.17,44.73,20.88,210.11
Banh_khot/329.jpg,Banh_khot,362.54,17.23,35.67,18.76,225.52
Banh_khot/32.jpg,Banh_khot,458.89,13.42,34.03,24.62,219.94
Banh_khot/330.jpg,Banh_khot,382.93,17.12,42.93,19.76,186.29
Banh_khot/331.jpg,Banh_khot,442.89,14.51,32.61,19.29,182.36
Banh_khot/332.jpg,Banh_khot,380.03,13.6,32.47,18.7,201.39
Banh_khot/333.jpg,Banh_khot,374.27,16.45,44.56,20.25,187.41
Banh_khot/334.jpg,Banh_khot,394.25,14.95,39.63,23.99,186.64
Banh_khot/335.jpg,Banh_khot,448.71,13.38,42.22,21.52,193.09
Banh_khot/337.jpg,Banh_khot,345.92,13.66,45.38,19.96,213.02
Banh_khot/338.jpg,Banh_khot,415.11,12.96,45.96,21.14,226.44
Banh_khot/339.jpg,Banh_khot,380.51,17.03,43.96,23.28,177.55
Banh_khot/33.jpg,Banh_khot,388.96,15.45,44.0,20.22,198.59
Banh_khot/340.jpg,Banh_khot,437.55,13.87,41.04,16.77,216.94
Banh_khot/341.jpg,Banh_khot,329.46,12.4,36.58,21.37,202.1
Banh_khot/344.jpg,Banh_khot,439.11,15.26,38.06,17.53,211.45
Banh_khot/345.jpg,Banh_khot,356.31,12.54,42.71,18.7,231.82
Banh_khot/347.jpg,Banh_khot,486.59,17.04,41.27,19.58,158.6
Banh_khot/348.jpg,Banh_khot,345.85,14.66,34.0,21.54,185.2
Banh_khot/349.jpg,Banh_khot,426.89,15.09,32.16,20.19,196.31
Banh_khot/34.jpg,Banh_khot,416.35,16.32,38.51,18.59,208.84
Banh_khot/351.jpg,Banh_khot,346.9,16.24,40.15,20.21,208.63
Banh_khot/352.jpg,Banh_khot,393.83,15.0,43.0,20.3,161.32
Banh_khot/353.jpg,Banh_khot,472.97,15.81,35.26,22.84,206.98
Banh_khot/355.jpg,Banh_khot,439.41,15.44,44.59,24.48,241.15
Banh_khot/356.jpg,Banh_khot,495.21,16.87,42.92,17.96,221.84
Banh_khot/357.jpg,Banh_khot,349.57,15.91,40.18,18.39,205.94
Banh_khot/35.jpg,Banh_khot,365.11,16.05,40.8,21.46,190.01
Banh_khot/361.jpg,Banh_khot,289.02,13.5,43.78,20.55,208.55
Banh_khot/366.jpg,Banh_khot,371.31,15.6,41.13,21.15,219.95
Banh_khot/368.jpg,Banh_khot,453.38,12.03,35.1,17.42,203.0
Banh_khot/369.jpg,Banh_khot,356.29,16.37,42.94,17.35,208.39
Banh_khot/36.jpg,Banh_khot,446.95,15.53,36.81,19.8,221.95
Banh_khot/371.jpg,Banh_khot,447.7,14.2,37.24,24.52,164.72
Banh_khot/373.jpg,Banh_khot,455.78,15.78,41.04,21.23,144.26
Banh_khot/374.jpg,Banh_khot,319.7,15.01,46.53,21.17,193.22
Banh_khot/375.jpg,Banh_khot,352.37,15.17,44.56,22.91,207.7
Banh_khot/376.jpg,Banh_khot,377.55,13.98,40.72,16.78,139.37
Banh_khot/377.jpg,Banh_khot,458.07,15.86,40.33,19.87,190.69
Banh_khot/378.jpg,Banh_khot,352.48,13.47,43.95,19.08,184.24
Banh_khot/379.jpg,Banh_khot,419.43,15.49,40.25,21.19,198.05
Banh_khot/37.jpg,Banh_khot,445.78,14.53,40.15,19.17,232.85
Banh_khot/380.jpg,Banh_khot,297.47,13.68,41.04,22.98,242.4
Banh_khot/382.jpg,Banh_khot,405.24,17.33,41.22,17.85,194.33
Banh_khot/384.jpg,Banh_khot,326.93,14.96,41.37,20.7,207.78
Banh_khot/385.jpg,Banh_khot,487.29,14.03,35.65,18.47,214.05
Banh_khot/386.jpg,Banh_khot,384.27,11.9,38.86,18.73,212.5
Banh_khot/387.jpg,Banh_khot,360.18,14.7,42.64,20.99,195.43
Banh_khot/388.jpg,Banh_khot,369.63,13.84,42.4,17.37,235.31
Banh_khot/389.jpg,Banh_khot,384.99,16.45,34.74,21.05,216.56
Banh_khot/38.jpg,Banh_khot,413.34,15.97,39.41,17.31,214.26
Banh_khot/390.jpg,Banh_khot,399.65,15.9,44.12,22.9,228.25
Banh_khot/391.jpg,Banh_khot,355.28,14.96,31.32,20.38,222.71
Banh_khot/393.jpg,Banh_khot,414.94,14.11,40.38,18.12,209.56
Banh_khot/394.jpg,Banh_khot,442.2,16.67,39.3,21.54,196.27
Banh_khot/395.jpg,Banh_khot,381.3,13.89,36.78,15.48,240.59
Banh_khot/396.jpg,Banh_khot,372.32,14.64,38.15,18.98,223.01
Banh_khot/397.jpg,Banh_khot,416.34,13.28,38.29,17.41,190.09
Banh_khot/399.jpg,Banh_khot,369.2,14.36,35.98,20.31,243.6
Banh_khot/3.jpg,Banh_khot,320.71,13.49,40.47,20.95,219.55
Banh_khot/400.jpg,Banh_khot,349.34,13.42,39.76,19.98,209.5
Banh_khot/401.jpg,Banh_khot,382.36,13.28,46.6,21.04,189.78
Banh_khot/402.jpg,Banh_khot,375.12,13.39,43.6,16.67,209.6
Banh_khot/403.jpg,Banh_khot,395.38,15.03,41.91,18.93,192.41
Banh_khot/404.jpg,Banh_khot,392.14,16.06,43.67,21.39,161.42
Banh_khot/405.jpg,Banh_khot,406.66,15.2,44.32,23.47,216.67
Banh_khot/406.jpg,Banh_khot,378.52,14.02,37.03,18.99,183.07
Banh_khot/407.jpg,Banh_khot,416.49,14.48,40.02,18.54,192.13
Banh_khot/408.jpg,Banh_khot,384.18,13.95,47.76,18.53,204.14
Banh_khot/40.jpg,Banh_khot,392.55,14.71,43.66,21.32,183.46
Banh_khot/410.jpg,Banh_khot,425.71,17.5,36.68,20.48,196.1
Banh_khot/412.jpg,Banh_khot,376.41,13.91,36.93,19.55,220.53
Banh_khot/413.jpg,Banh_khot,442.78,16.32,34.82,18.46,190.79
Banh_khot/414.jpg,Banh_khot,295.09,12.86,44.88,23.18,187.74
Banh_khot/416.jpg,Banh_khot,429.95,16.4,38.4,19.83,192.6
Banh_khot/417.jpg,Banh_khot,366.82,16.1,43.23,18.17,225.22
Banh_khot/418.jpg,Banh_khot,427.0,17.92,34.79,21.62,155.63
Banh_khot/420.jpg,Banh_khot,425.42,14.58,43.12,24.3,178.58
Banh_khot/422.jpg,Banh_khot,311.91,15.07,41.4,17.38,195.17
Banh_khot/424.jpg,Banh_khot,406.01,15.62,35.92,20.07,231.61
Banh_khot/425.jpg,Banh_khot,363.51,14.55,38.53,19.76,205.14
Banh_khot/426.jpg,Banh_khot,305.97,14.05,35.49,17.9,185.16
Banh_khot/427.jpg,Banh_khot,393.76,14.36,34.59,21.28,201.94
Banh_khot/428.jpg,Banh_khot,421.88,14.75,41.24,18.2,207.28
Banh_khot/429.jpg,Banh_khot,381.06,16.18,38.37,17.35,185.35
Banh_khot/42.jpg,Banh_khot,377.7,16.98,34.81,19.77,217.44
Banh_khot/430.jpg,Banh_khot,449.87,13.55,41.32,19.5,217.02
Banh_khot/431.jpg,Banh_khot,426.22,15.35,38.73,24.51,224.42
Banh_khot/432.jpg,Banh_khot,404.2,17.27,37.43,20.94,216.95
Banh_khot/433.jpg,Banh_khot,366.04,16.18,42.27,23.67,226.75
Banh_khot/435.jpg,Banh_khot,416.81,13.98,35.8,19.99,203.04
Banh_khot/436.jpg,Banh_khot,407.82,17.09,34.65,18.64,194.34
Banh_khot/437.jpg,Banh_khot,345.98,13.93,43.72,19.0,199.75
Banh_khot/438.jpg,Banh_khot,377.34,14.57,41.38,21.19,192.32
Banh_khot/439.jpg,Banh_khot,431.36,16.95,41.29,20.01,168.57
Banh_khot/441.jpg,Banh_khot,384.24,15.34,42.6,20.57,220.96
Banh_khot/442.jpg,Banh_khot,464.25,16.52,42.23,15.5,186.67
Banh_khot/443.jpg,Banh_khot,382.34,11.93,43.76,15.1,209.24
Banh_khot/445.jpg,Banh_khot,466.66,15.4,36.84,18.14,163.5
Banh_khot/447.jpg,Banh_khot,429.41,14.66,41.98,15.36,220.85
Banh_khot/449.jpg,Banh_khot,385.34,14.73,43.27,23.21,156.65
Banh_khot/450.jpg,Banh_khot,412.2,13.12,36.6,20.86,200.21
Banh_khot/451.jpg,Banh_khot,350.0,10.17,41.05,23.7,191.08
Banh_khot/452.jpg,Banh_khot,380.22,16.04,41.46,17.77,198.72
Banh_khot/455.jpg,Banh_khot,409.39,15.28,46.66,16.93,213.25
Banh_khot/456.jpg,Banh_khot,428.5,15.76,37.4,23.12,225.87
Banh_khot/457.jpg,Banh_khot,329.21,15.54,35.6,18.5,230.19
Banh_khot/458.jpg,Banh_khot,400.46,16.36,35.38,17.98,201.42
Banh_khot/459.jpg,Banh_khot,386.27,16.22,42.77,20.22,186.77
Banh_khot/460.jpg,Banh_khot,369.94,15.95,41.49,20.2,211.77
Banh_khot/461.jpg,Banh_khot,408.51,13.18,40.1,20.36,203.63
Banh_khot/462.jpg,Banh_khot,372.84,13.63,37.66,19.97,210.2
Banh_khot/463.jpg,Banh_khot,431.56,16.74,32.02,20.01,198.68
Banh_khot/464.jpg,Banh_khot,401.44,13.08,42.66,19.08,211.15
Banh_khot/465.jpg,Banh_khot,349.95,14.71,38.01,23.94,200.22
Banh_khot/466.jpg,Banh_khot,410.78,14.49,46.3,23.83,188.03
Banh_khot/467.jpg,Banh_khot,375.34,15.45,45.31,19.36,202.38
Banh_khot/468.jpg,Banh_khot,421.0,15.53,44.99,20.93,163.61
Banh_khot/470.jpg,Banh_khot,440.58,14.33,43.68,20.92,172.41
Banh_khot/473.jpg,Banh_khot,311.9,13.63,38.87,22.62,186.94
Banh_khot/474.jpg,Banh_khot,389.05,14.98,34.51,20.96,238.55
Banh_khot/475.jpg,Banh_khot,434.16,15.76,41.1,22.05,185.84
Banh_khot/476.jpg,Banh_khot,371.66,14.17,37.28,23.48,181.22
Banh_khot/477.jpg,Banh_khot,353.39,14.2,43.39,23.12,191.14
Banh_khot/478.jpg,Banh_khot,356.6,12.72,41.17,16.52,201.6
Banh_khot/47.jpg,Banh_khot,351.29,12.34,37.91,17.17,223.87
Banh_khot/480.jpg,Banh_khot,411.66,13.07,37.9,20.72,184.22
Banh_khot/481.jpg,Banh_khot,391.11,16.88,40.68,18.61,210.23
Banh_khot/482.jpg,Banh_khot,361.46,17.44,37.44,22.57,174.01
Banh_khot/484.jpg,Banh_khot,400.76,16.25,40.96,16.28,195.13
Banh_khot/485.jpg,Banh_khot,362.24,12.52,45.08,20.64,205.95
Banh_khot/486.jpg,Banh_khot,383.5,13.59,39.27,19.53,196.56
Banh_khot/487.jpg,Banh_khot,445.67,13.04,41.36,19.48,221.18
Banh_khot/489.jpg,Banh_khot,365.34,16.55,36.74,19.61,177.88
Banh_khot/48.jpg,Banh_khot,348.1,16.4,45.69,23.11,192.23
Banh_khot/490.jpg,Banh_khot,387.79,17.57,46.25,19.48,216.46
Banh_khot/494.jpg,Banh_khot,416.78,15.09,42.72,18.51,186.55
Banh_khot/495.jpg,Banh_khot,388.35,15.08,41.24,24.11,188.12
Banh_khot/496.jpg,Banh_khot,443.75,16.54,42.48,16.91,188.36
Banh_khot/497.jpg,Banh_khot,392.84,15.59,42.6,19.24,192.43
Banh_khot/498.jpg,Banh_khot,349.16,14.73,44.77,19.84,242.09
Banh_khot/499.jpg,Banh_khot,385.79,14.73,38.98,19.28,238.93
Banh_khot/49.jpg,Banh_khot,405.86,13.14,40.01,16.35,203.55
Banh_khot/500.jpg,Banh_khot,400.28,14.59,43.99,22.95,175.52
Banh_khot/501.jpg,Banh_khot,460.53,14.01,48.18,21.06,176.4
Banh_khot/502.jpg,Banh_khot,407.81,15.24,41.57,19.35,230.33
Banh_khot/505.jpg,Banh_khot,420.86,14.2,38.46,20.6,219.32
Banh_khot/506.jpg,Banh_khot,387.12,16.37,43.99,22.4,218.48
Banh_khot/507.jpg,Banh_khot,333.18,17.62,40.21,22.84,197.82
Banh_khot/508.jpg,Banh_khot,345.08,17.37,46.83,19.53,223.61
Banh_khot/510.jpg,Banh_khot,421.83,16.0,45.01,18.97,176.62
Banh_khot/511.jpg,Banh_khot,403.34,15.22,41.42,15.43,211.73
Banh_khot/515.jpg,Banh_khot,414.96,17.62,38.76,20.3,186.86
Banh_khot/516.jpg,Banh_khot,408.22,16.01,39.41,22.18,226.12
Banh_khot/517.jpg,Banh_khot,441.76,15.12,27.7,19.42,221.87
Banh_khot/518.jpg,Banh_khot,381.52,17.03,28.02,20.68,209.13
Banh_khot/519.jpg,Banh_khot,463.04,12.48,38.34,22.19,189.5
Banh_khot/520.jpg,Banh_khot,423.11,12.72,45.21,20.03,268.7
Banh_khot/521.jpg,Banh_khot,446.11,14.12,43.57,17.56,207.77
Banh_khot/522.jpg,Banh_khot,354.61,15.93,34.99,16.89,183.83
Banh_khot/524.jpg,Banh_khot,495.05,11.52,32.83,18.82,207.59
Banh_khot/525.jpg,Banh_khot,348.37,12.91,39.4,17.3,193.47
Banh_khot/527.jpg,Banh_khot,444.41,14.52,40.87,21.6,173.7
Banh_khot/528.jpg,Banh_khot,394.03,14.34,45.19,16.87,188.87
Banh_khot/529.jpg,Banh_khot,424.41,17.38,37.13,22.99,173.26
Banh_khot/52.jpg,Banh_khot,492.97,19.29,40.94,16.93,214.68
Banh_khot/531.jpg,Banh_khot,409.83,17.64,43.65,21.02,202.94
Banh_khot/532.jpg,Banh_khot,407.78,15.63,33.56,14.3,214.12
Banh_khot/533.jpg,Banh_khot,419.31,13.61,40.08,16.64,194.74
Banh_khot/535.jpg,Banh_khot,442.35,15.89,42.49,16.55,179.51
Banh_khot/536.jpg,Banh_khot,408.19,15.65,36.46,19.02,217.9
Banh_khot/539.jpg,Banh_khot,418.21,11.41,45.74,20.27,223.45
Banh_khot/53.jpg,Banh_khot,373.42,14.17,45.17,20.58,214.04
Banh_khot/540.jpg,Banh_khot,363.18,13.21,45.42,19.11,200.89
Banh_khot/541.jpg,Banh_khot,390.24,15.75,35.27,17.82,235.5
Banh_khot/542.jpg,Banh_khot,457.32,17.14,41.64,21.05,178.41
Banh_khot/543.jpg,Banh_khot,377.07,15.31,35.09,23.72,183.38
Banh_khot/544.jpg,Banh_khot,417.44,13.62,37.28,19.92,209.29
Banh_khot/545.jpg,Banh_khot,436.2,14.2,35.54,18.62,192.87
Banh_khot/546.jpg,Banh_khot,454.31,16.28,42.87,19.25,207.44
Banh_khot/548.jpg,Banh_khot,312.07,13.23,37.72,21.69,171.39
Banh_khot/54.jpg,Banh_khot,379.68,13.2,41.23,19.89,199.14
Banh_khot/550.jpg,Banh_khot,389.74,15.99,34.65,18.88,213.0
Banh_khot/551.jpg,Banh_khot,409.0,17.1,34.92,17.79,213.59
Banh_khot/552.jpg,Banh_khot,461.79,15.85,43.28,18.37,187.4
Banh_khot/557.jpg,Banh_khot,369.6,13.25,37.68,20.9,195.46
Banh_khot/559.jpg,Banh_khot,385.4,17.08,41.08,21.79,182.29
Banh_khot/55.jpg,Banh_khot,387.32,15.94,37.26,24.95,190.93
Banh_khot/560.jpg,Banh_khot,342.9,16.08,43.09,20.6,213.32
Banh_khot/562.jpg,Banh_khot,367.47,14.87,29.31,25.8,222.03
Banh_khot/563.jpg,Banh_khot,415.37,14.81,36.55,17.83,211.04
Banh_khot/564.jpg,Banh_khot,482.67,14.91,39.55,18.86,215.89
Banh_khot/565.jpg,Banh_khot,398.99,15.51,40.28,19.07,211.66
Banh_khot/566.jpg,Banh_khot,337.84,15.66,35.06,19.85,221.29
Banh_khot/56.jpg,Banh_khot,406.84,14.57,41.76,19.9,198.15
Banh_khot/570.jpg,Banh_khot,424.61,14.89,42.7,21.86,188.44
Banh_khot/573.jpg,Banh_khot,359.03,13.44,42.73,20.7,214.35
Banh_khot/574.jpg,Banh_khot,454.36,15.29,40.79,17.39,204.79
Banh_khot/575.jpg,Banh_khot,394.71,15.15,43.78,17.47,161.76
Banh_khot/576.jpg,Banh_khot,409.62,14.59,47.49,17.16,178.53
Banh_khot/577.jpg,Banh_khot,440.24,16.12,31.27,22.07,212.95
Banh_khot/578.jpg,Banh_khot,402.5,14.57,43.73,23.56,208.84
Banh_khot/579.jpg,Banh_khot,372.04,11.48,42.41,23.07,194.68
Banh_khot/57.jpg,Banh_khot,423.77,15.05,44.81,19.56,204.46
Banh_khot/580.jpg,Banh_khot,386.37,14.86,41.66,19.05,196.96
Banh_khot/582.jpg,Banh_khot,411.14,16.57,40.12,20.75,216.79
Banh_khot/583.jpg,Banh_khot,441.43,16.85,43.3,20.99,208.12
Banh_khot/585.jpg,Banh_khot,409.86,13.62,32.02,19.29,200.51
Banh_khot/587.jpg,Banh_khot,493.41,13.06,43.65,19.55,169.63
Banh_khot/588.jpg,Banh_khot,433.77,15.52,42.45,20.19,224.21
Banh_khot/589.jpg,Banh_khot,414.17,15.06,43.74,20.35,170.87
Banh_khot/591.jpg,Banh_khot,410.71,13.74,45.18,17.02,174.33
Banh_khot/592.jpg,Banh_khot,445.38,14.02,40.91,17.19,167.73
Banh_khot/593.jpg,Banh_khot,287.54,15.47,37.12,19.76,200.6
Banh_khot/594.jpg,Banh_khot,348.96,9.73,40.2,19.47,195.53
Banh_khot/597.jpg,Banh_khot,407.35,11.73,36.63,19.09,175.83
Banh_khot/598.jpg,Banh_khot,409.72,15.65,39.55,19.51,187.51
Banh_khot/59.jpg,Banh_khot,364.19,16.41,31.77,18.88,192.4
Banh_khot/5.jpg,Banh_khot,387.24,10.96,39.85,21.54,217.67
Banh_khot/607.jpg,Banh_khot,374.67,15.13,39.2,20.61,163.51
Banh_khot/608.jpg,Banh_khot,404.95,16.4,38.82,17.32,245.8
Banh_khot/609.jpg,Banh_khot,422.57,16.21,43.95,18.04,177.77
Banh_khot/610.jpg,Banh_khot,447.59,16.71,40.41,23.19,162.54
Banh_khot/613.jpg,Banh_khot,403.64,14.56,45.32,21.77,177.44
Banh_khot/614.jpg,Banh_khot,405.28,14.85,49.23,19.46,226.79
Banh_khot/615.jpg,Banh_khot,374.57,18.44,39.37,20.4,207.25
Banh_khot/617.jpg,Banh_khot,445.89,13.64,38.6,22.33,160.89
Banh_khot/618.jpg,Banh_khot,375.42,14.86,40.6,20.17,190.57
Banh_khot/620.jpg,Banh_khot,411.42,12.81,46.49,22.22,207.69
Banh_khot/621.jpg,Banh_khot,375.92,16.37,37.74,20.84,206.61
Banh_khot/623.jpg,Banh_khot,317.67,14.03,39.7,20.85,191.85
Banh_khot/624.jpg,Banh_khot,427.8,15.71,43.94,20.05,212.61
Banh_khot/626.jpg,Banh_khot,418.61,15.65,35.68,21.07,197.07
Banh_khot/627.jpg,Banh_khot,386.15,16.62,44.03,21.76,199.5
Banh_khot/628.jpg,Banh_khot,378.21,13.51,45.35,18.3,179.9
Banh_khot/629.jpg,Banh_khot,390.36,13.6,37.09,20.38,181.74
